status,run,model_path,sequence_length,prediction_horizon,minimum_return,learning_rate,batch_size,epochs,fear_greed,test_auc,test_accuracy,test_loss,test_precision,test_recall,neutral_buy_success,neutral_sell_success,neutral_balanced_success,entry_buy_success,entry_sell_success,entry_balanced_success,entry_buy_coverage,entry_sell_coverage,entry_total_coverage,training_samples,validation_samples,test_samples,error
ok,1,ml/models/tuning/btcusdt_lstm_tune_4h_s48_h3_r0p003_lr0p001.keras,48,3,0.003,0.001,64,30,False,0.5440409779548645,0.5470653176307678,0.7449870705604553,0.5500945448875427,0.6298701167106628,0.5500945179584121,0.5427807486631016,0.5464376333107568,0.5574712643678161,0.5303030303030303,0.5438871473354232,0.3853820598006645,0.21926910299003322,0.6046511627906976,4302,970,903,
ok,2,ml/models/tuning/btcusdt_lstm_tune_4h_s48_h3_r0p003_lr0p0005.keras,48,3,0.003,0.0005,64,30,False,0.5330344438552856,0.5212187170982361,0.704081118106842,0.5242537260055542,0.6030042767524719,0.5242537313432836,0.5169712793733682,0.5206125053583259,0.5387596899224806,0.5398773006134969,0.5393184952679888,0.2807399347116431,0.17736670293797607,0.4581066376496192,4372,986,919,
ok,3,ml/models/tuning/btcusdt_lstm_tune_4h_s48_h3_r0p005_lr0p001.keras,48,3,0.005,0.001,64,30,False,0.5296628475189209,0.5176470875740051,0.7529852390289307,0.522193193435669,0.5181347131729126,0.5221932114882507,0.5130890052356021,0.5176411083619263,0.5340501792114696,0.5261044176706827,0.5300772984410762,0.36470588235294116,0.3254901960784314,0.6901960784313725,3755,857,765,
ok,4,ml/models/tuning/btcusdt_lstm_tune_4h_s48_h3_r0p005_lr0p0005.keras,48,3,0.005,0.0005,64,30,False,0.49667784571647644,0.5077519416809082,0.7251853942871094,0.5111607313156128,0.5856777429580688,0.5111607142857143,0.5030674846625767,0.5071140994741454,0.5043478260869565,0.5037593984962406,0.5040536122915986,0.2971576227390181,0.17183462532299743,0.4689922480620155,3809,873,774,
